filename, speaker, sentence, score
768,CLINTON," He went after a federal judge born in Indiana but who Donald said couldn't be trusted to try the fraud and racketeering case against Trump University because his parents were Mexican,-0.142412199178
769,CLINTON,So it's not one thing,-0.415239679123
770,CLINTON, This is a pattern a pattern of divisiveness of a very dark and in many ways dangerous vision of our country where he incites violence where he applauds people who are pushing and pulling and punching at his rallies,-0.24456792539
771,CLINTON, That is not who America is,-0.21190634579
772,CLINTON,And I hope that as we move in the last weeks of this campaign more and more people will understand what's at stake in this election,0.0978372439535
773,CLINTON, It really does come down to what kind of country we are going to have,0.0620936542099
774,TRUMP, So sad when she talks about violence at my rallies and she caused the violence,-0.664890367182
775,TRUMP, It's on tape,-0.16190634579
776,WALLACE, During the last,-0.735239679123
777,TRUMP, The other things are false but honestly I'd love to talk about getting rid of ISIS and I'd love to talk about other things,0.10872864084
778,WALLACE, OK,0.564760320877
779,TRUMP, but those other charges as she knows are false,-0.484128568012
780,WALLACE, In this bucket about fitness to be president there's been a lot of developments over the last 10 days since the last debate,-0.134577084379
781,WALLACE, I'd like to ask you about them,0.219046035162
782,WALLACE, These are questions that the American people have,0.112260320877
783,WALLACE,Secretary Clinton during your 2009 Senate confirmation hearing you promised to avoid even the appearance of a conflict of interest with your dealing with the Clinton Foundation while you were secretary of state but e-mails show that donors got special access to you,0.0196663375392
784,WALLACE, Those seeking grants for Haiti relief were considered separately from non-donors and some of those donors got contracts government contracts taxpayer money,0.00547482257523
785,WALLACE,Can you really say that you kept your pledge to that Senate committee,0.0767018346553
786,WALLACE, And why isn't what happened and what went on between you and the Clinton Foundation why isn't it what Mister Trump calls pay to play,-0.144039679123
787,CLINTON, Well everything I did as secretary of state was in furtherance of our country's interests and our values,0.280051414161
788,CLINTON, The State Department has said that,-0.205239679123
789,CLINTON, I think that's been proven,0.187808256701
790,CLINTON,But I am happy in fact I'm thrilled to talk about the Clinton Foundation because it is a world-renowned charity and I am so proud of the work that it does,0.119937074368
791,CLINTON, You know I could talk for the rest of the debate -- I know I don't have the time to do that,0.1390893972
792,CLINTON,But just briefly the Clinton Foundation made it possible for 11 million people around the world with HIV-AIDS to afford treatment and that's about half all the people in the world who are getting treatment,0.0987740168265
793,CLINTON, In partnership with the American Health Association,0.659046035162
794,WALLACE, Secretary Clinton,0.174760320877
795,CLINTON, we have made environments in schools healthier for kids including healthier lunches,0.433173547251
796,WALLACE, Secretary Clinton respectfully this is -- this is an open discussion,-0.0142870101919
797,CLINTON, Well it is an open discussion,0.211426987543
798,CLINTON, And you,0.354760320877
799,WALLACE, And the specific question went to pay for play,0.00476032087658
800,WALLACE, Do you want to talk about that,0.173331749448
801,CLINTON, Well but there is no -- but there is no evidence -- but there is,-0.469207721907
802,TRUMP, I think that it's been very well,0.307617463734
803,WALLACE, Let's ask Mister Trump,-0.0252396791234
804,CLINTON, There is a lot of evidence about the very good work,0.132033048149
805,TRUMP, It's been very well studied,0.392760320877
806,CLINTON, and the high rankings,0.259760320877
807,WALLACE, Please let me Mister Trump speak,0.451426987543
808,TRUMP, and it's a criminal enterprise and so many people know it,-0.197057860942
809,WALLACE, Please let Mister Trump speak,0.300760320877
810,TRUMP, It's a criminal enterprise,-0.790239679123
811,TRUMP, Saudi Arabia giving $25 million Qatar all of these countries,0.327808256701
812,TRUMP, You talk about women and women's rights,0.710474606591
813,TRUMP, So these are people that push gays off business -- off buildings,-0.272699732603
814,TRUMP, These are people that kill women and treat women horribly,0.0742842887889
815,TRUMP, And yet you take their money,0.25809365421
816,TRUMP,So I'd like to ask you right now why don't you give back the money that you've taken from certain countries that treat certain groups of people so horribly,0.198389275329
817,TRUMP, Why don't you give back the money,0.184760320877
818,TRUMP, I think it would be a great gesture,0.461665280767
819,TRUMP,Because she takes a tremendous amount of money,0.407260320877
820,TRUMP, And you take a look at the people of Haiti,-0.129239679123
821,TRUMP, I was at a little Haiti the other day in Florida,-0.122512406396
822,TRUMP, And I want to tell you they hate the Clintons because what's happened in Haiti with the Clinton Foundation is a disgrace,-0.313637875527
823,TRUMP, And you know it and they know it and everybody knows it,0.216426987543
824,WALLACE, Secretary Clinton,0.174760320877
825,CLINTON, Well very quickly we at the Clinton Foundation spend 90 percent -- 90 percent of all the money that is donated on behalf of programs of people around the world and in our own country,0.27520943623
826,CLINTON, I'm very proud of that,0.436760320877
827,CLINTON, We have the highest rating from the watchdogs that follow foundations,0.249782109888
828,CLINTON, And I'd be happy to compare what we do with the Trump Foundation which took money from other people and bought a six- foot portrait of Donald,0.214213642326
829,CLINTON, I mean who does that,-0.411239679123
830,CLINTON, It just was astonishing,-0.186429759343
831,CLINTON,But when it comes to Haiti Haiti is the poorest country in our hemisphere,-0.255919724963
832,CLINTON, The earthquake and the hurricanes it has devastated Haiti,-0.698519750429
833,CLINTON, Bill and I have been involved in trying to help Haiti for many years,-0.076668250552
834,CLINTON, The Clinton Foundation raised $30 million to help Haiti after the catastrophic earthquake and all of the terrible problems the people there had,-0.323479707026
835,CLINTON,We have done things to help small businesses agriculture and so much else,0.2416833978
836,CLINTON, And we're going to keep working to help Haiti,-0.0796841235679
837,WALLACE, All right,1.00476032088
838,CLINTON, because it's an important part of the American experience,0.0714269875433
839,TRUMP, They don't want you to help them anymore,-0.150239679123
840,TRUMP, I'd like to mention one thing,0.281426987543
841,TRUMP, Trump Foundation small foundation,-0.0902396791234
842,TRUMP, People contribute I contribute,0.894760320877
843,TRUMP, The money goes 100 percent -- 100 percent goes to different charities including a lot of military,0.0389343630233
844,TRUMP, I don't get anything,-0.155239679123
845,TRUMP, I don't buy boats,0.212260320877
846,TRUMP, I don't buy planes,0.0747603208766
847,TRUMP, What happens -- the money goes to them,-0.023334719233
848,WALLACE, Wasn't some of the money used to settle your lawsuits sir,-0.367966951851
849,TRUMP, No it was -- we put up the American flag,0.0262842887889
850,TRUMP, And that's it,-0.20190634579
851,TRUMP, They put up the American flag,0.421426987543
852,TRUMP, We fought for the right in Palm Beach to put up the American flag,0.287617463734
853,WALLACE, Right,1.16476032088
854,WALLACE, But there was a penalty that was imposed by Palm Beach County and the money came from your foundation,-0.182608100176
855,TRUMP, There was,-0.525239679123
856,TRUMP, There was,-0.525239679123
857,TRUMP, And by the way,-0.270239679123
858,WALLACE, instead of Mar-a-Lago or yourself sir,-0.0893663992695
859,TRUMP, the money -- the money went to Fisher House where they build houses -- the money that you're talking about went to Fisher House where they build houses for veterans and disabled vets,0.171600291706
860,WALLACE, I want to get into one,0.11809365421
861,CLINTON, But of course there's no way we can know whether any of that is true because he hasn't released his tax returns,-0.221603315487
862,CLINTON, He is the first candidate ever to run for president in the last 40-plus years who has not released his tax returns so everything he says about charity or anything else we can't prove it,-0.157661402577
863,CLINTON, You can look at our tax returns,-0.163811107695
864,CLINTON, We've got them all out there,-0.0285730124567
865,CLINTON,But what is really troubling is that we learned in the last debate he has not paid a penny in federal income tax,-0.0728379539441
866,CLINTON, And we were talking about immigrants a few minutes ago Chris,-0.0643305882143
867,CLINTON, You know half of all immigrants -- undocumented immigrants in our country -- actually pay federal income tax,0.0973002673972
868,CLINTON, So we have undocumented immigrants in America who are paying more federal income tax than a billionaire,0.0559649890088
869,CLINTON, I find that just astonishing,0.223808256701
870,WALLACE, I want,0.434760320877
871,TRUMP, So let me just tell you very quickly we're entitled because of the laws that people like her passed to take massive amounts of depreciation on other charges and we do it,0.123361560849
872,TRUMP, And all of her donors -- just about all of them -- I know Buffett took hundreds of millions of dollars Soros George Soros took hundreds of millions of dollars,0.260474923368
873,WALLACE, We,1.00476032088
874,TRUMP, Let me just explain,0.419760320877
875,WALLACE, But no we heard this,-0.471239679123
876,TRUMP, Most of her donors have done the same thing as I do,0.25436362747
877,WALLACE, Mister Trump we -- OK,0.311808256701
878,TRUMP, You know what she should have done,0.470474606591
879,WALLACE, Folks we heard this,0.334760320877
880,TRUMP, And you know Hillary what you should have done you should have changed the law when you were a United States senator,0.188396684513
881,WALLACE, Folks we heard this,0.334760320877
882,TRUMP, because your donors and your special interests are doing the same thing as I do except even more so,0.17714135662
883,CLINTON, Well you know,0.964760320877
884,TRUMP, You should have changed the law,-0.00190634579008
885,TRUMP, But you won't change the law because you take in so much money,-0.0167781406619
886,TRUMP, I mean I sat in my apartment today on a very beautiful hotel down the street known as Trump,0.184760320877
887,CLINTON, Made with Chinese steel,0.224760320877
888,TRUMP, But I will tell you I sat there,0.137260320877
889,TRUMP, I sat there watching ad after ad after ad false ad,-0.364330588214
890,TRUMP, All paid for by your friends on Wall Street that gave so much money because they know you're going to protect them,0.375669411786
891,TRUMP, And frankly you should have changed the laws,0.00166528076701
892,WALLACE, Mister Trump,-0.00523967912342
893,TRUMP, If you don't like what I did you should have changed the laws,0.0509141670304
894,WALLACE, Mister Trump I want to ask you about one last question in this topic,-0.086668250552
895,WALLACE, You have been warning at rallies recently that this election is rigged and that Hillary Clinton is in the process of trying to steal it from you,-0.242999702892
896,WALLACE,Your running mate Governor Pence pledged on Sunday that he and you -- his words -- "will absolutely accept the result of this election,0.247101920694
897,WALLACE," Today your daughter Ivanka said the same thing,0.281480249571
898,WALLACE, I want to ask you here on the stage tonight Do you make the same commitment that you will absolutely -- sir that you will absolutely accept the result of this election,0.274611560849
899,TRUMP, I will look at it at the time,0.00226032087658
900,TRUMP, I'm not looking at anything now,-0.0952396791234
901,TRUMP, I'll look at it at the time,-0.166668250552
902,TRUMP,What I've seen -- what I've seen is so bad,-0.391715711211
903,TRUMP, First of all the media is so dishonest and so corrupt and the pile-on is so amazing,0.11803791131
904,TRUMP, The New York Times actually wrote an article about it but they don't even care,-0.0245730124567
905,TRUMP, It's so dishonest,-0.263493119416
906,TRUMP, And they've poisoned the mind of the voters,-0.113334719233
907,TRUMP,But unfortunately for them I think the voters are seeing through it,-0.208573012457
908,TRUMP, I think they're going to see through it,0.194760320877
909,TRUMP, We'll find out on November 8th,0.10809365421
910,TRUMP, But I think they're going to see through it,0.0469825430988
911,WALLACE, But sir there's,-0.46190634579
912,TRUMP, If you look -- excuse me Chris -- if you look at your voter rolls you will see millions of people that are registered to vote -- millions this isn't coming from me -- this is coming from Pew Report and other places -- millions of people that are registered to vote that shouldn't be registered to vote,0.123840971805
913,TRUMP,So let me just give you one other thing,0.35809365421
914,TRUMP, So I talk about the corrupt media,0.0812231321799
915,TRUMP, I talk about the millions of people -- tell you one other thing,0.281317219271
916,TRUMP, She shouldn't be allowed to run,-0.0219063457901
917,TRUMP, It's crooked -- she's -- she's guilty of a very very serious crime,-0.602125882335
918,TRUMP, She should not be allowed to run,-0.0352396791234
919,TRUMP,And just in that respect I say it's rigged because she should never,0.0274710654245
920,WALLACE, But,-1.13523967912
921,TRUMP, Chris she should never have been allowed to run for the presidency based on what she did with e-mails and so many other things,-0.0246046924933
922,WALLACE, But sir there is a tradition in this country -- in fact one of the prides of this country -- is the peaceful transition of power and that no matter how hard-fought a campaign is that at the end of the campaign that the loser concedes to the winner,-0.140623385335
923,WALLACE, Not saying that you're necessarily going to be the loser or the winner but that the loser concedes to the winner and that the country comes together in part for the good of the country,-0.14280425972
924,WALLACE, Are you saying you're not prepared now to commit to that principle,0.0476969608035
925,TRUMP, What I'm saying is that I will tell you at the time,0.0814269875433
926,TRUMP, I'll keep you in suspense,0.295808256701
927,TRUMP, OK,0.564760320877
928,CLINTON, Well Chris let me respond to that because that's horrifying,0.146284288789
929,CLINTON, You know every time Donald thinks things are not going in his direction he claims whatever it is is rigged against him,-0.0663651482542
930,CLINTON,The FBI conducted a year-long investigation into my e-mails,-0.267408639318
931,CLINTON, They concluded there was no case; he said the FBI was rigged,-0.382699732603
932,CLINTON, He lost the Iowa caucus,-0.620191743299
933,CLINTON, He lost the Wisconsin primary,-0.455239679123
934,CLINTON, He said the Republican primary was rigged against him,-0.375768603665
935,CLINTON, Then Trump University gets sued for fraud and racketeering; he claims the court system and the federal judge is rigged against him,-0.35407063197
936,CLINTON, There was even a time when he didn't get an Emmy for his TV program three years in a row and he started tweeting that the Emmys were rigged against him,-0.114410032757
937,TRUMP, Should have gotten it,-0.000239679123416
938,CLINTON, This is -- this is a mindset,-0.165171199374
939,CLINTON, This is how Donald thinks,-0.0192396791234
940,CLINTON, And it's funny but it's also really troubling,0.096665280767
941,WALLACE, OK,0.564760320877
942,CLINTON, So that is not the way our democracy works,-0.128573012457
943,CLINTON, We've been around for 240 years,-0.0160330659362
944,CLINTON, We've had free and fair elections,0.454760320877
945,CLINTON, We've accepted the outcomes when we may not have liked them,0.246578502695
946,CLINTON, And that is what must be expected of anyone standing on a debate stage during a general election,-0.147461901346
947,CLINTON, You know President Obama said the other day when you're whining before the game is even finished,0.269186184354
948,WALLACE, Hold on,0.254760320877
949,WALLACE, Hold on folks,0.391426987543
950,WALLACE, Hold on folks,0.391426987543
951,CLINTON, it just shows you're not up to doing the job,-0.0172396791234
952,CLINTON, And let's -- you know let's be clear about what he is saying and what that means,0.0715391255309
953,CLINTON, He is denigrating -- he's talking down our democracy,0.0703691384596
954,CLINTON, And I for one am appalled that somebody who is the nominee of one of our two major parties would take that kind of position,0.0979794952065
955,TRUMP, I think what the FBI did and what the Department of Justice did including meeting with her husband the attorney general in the back of an airplane on the tarmac in Arizona I think it's disgraceful,0.000474738581313
956,TRUMP, I think it's a disgrace,-0.383239679123
957,WALLACE, All right,1.00476032088
958,TRUMP, I think we've never had a situation so bad in this country,-0.323573012457
959,WALLACE, Hold on folks,0.391426987543
960,WALLACE, This doesn't do any good for anyone,-0.0752396791234
961,WALLACE, Let's please continue the debate and let's move on to the subject of foreign hot spots,-0.0514896791234
962,WALLACE,The Iraqi offensive to take back Mosul has begun,-0.52021304811
963,WALLACE, If they are successful in pushing ISIS out of that city and out of all of Iraq the question then becomes what happens the day after,-0.140038153003
964,WALLACE, And that's something that whichever of you ends up -- whoever of you ends up as president is going to have to confront,-0.101947547064
965,WALLACE,Will you put US troops into that vacuum to make sure that ISIS doesn't come back or isn't replaced by something even worse,-0.229566663547
966,WALLACE, Secretary Clinton you go first in this segment,0.339760320877
967,WALLACE, You have two minutes,0.309760320877
968,CLINTON, Well I am encouraged that there is an effort led by the Iraqi army supported by Kurdish forces and also given the help and advice from the number of special forces and other Americans on the ground,0.00625328517722
969,CLINTON, But I will not support putting American soldiers into Iraq as an occupying force,-0.205579702043
970,CLINTON, I don't think that is in our interest and I don't think that would be smart to do,0.132538098654
971,CLINTON, In fact Chris I think that would be a big red flag waving for ISIS to reconstitute itself,0.195898063001
972,CLINTON,The goal here is to take back Mosul,0.046665280767
973,CLINTON, It's going to be a hard fight,-0.660953964838
974,CLINTON, I've got no illusions about that,-0.355239679123
975,CLINTON, And then continue to press into Syria to begin to take back and move on Raqqa which is the ISIS headquarters,-0.0692530582963
976,CLINTON,I am hopeful that the hard work that American military advisers have done will pay off and that we will see a real -- a really successful military operation,0.118914781506
977,CLINTON, But we know we've got lots of work to do,0.138760320877
978,CLINTON, Syria will remain a hotbed of terrorism as long as the civil war aided and abetted by the Iranians and the Russians continue,-0.421491922792
979,CLINTON,So I have said look we need to keep our eye on ISIS,0.236701834655
980,CLINTON, That's why I want to have an intelligence surge that protects us here at home why we have to go after them from the air on the ground online why we have to make sure here at home we don't let terrorists buy weapons,0.147163026271
981,CLINTON, If you're too dangerous to fly you're too dangerous to buy a gun,-0.667547371431
982,CLINTON,And I'm going to continue to push for a no-fly zone and safe havens within Syria not only to help protect the Syrians and prevent the constant outflow of refugees but to frankly gain some leverage on both the Syrian government and the Russians so that perhaps we can have the kind of serious negotiation necessary to bring the conflict to an end and go forward on a political track,-0.15842314895
983,WALLACE, Mister Trump same question,-0.105239679123
984,WALLACE, If we are able to push ISIS out of Mosul and out of Iraq will -- would you be willing to put US troops in there to prevent their return or something else,-0.116278496173
985,TRUMP, Let me tell you Mosul is so sad,-0.170834719233
986,TRUMP, We had Mosul,0.123173547251
987,TRUMP, But when she left when she took everybody out we lost Mosul,-0.27063637253
988,TRUMP, Now we're fighting again to get Mosul,-0.253062582106
989,TRUMP, The problem with Mosul and what they wanted to do is they wanted to get the leaders of ISIS who they felt were in Mosul,-0.160610917629
990,TRUMP,About three months ago I started reading that they want to get the leaders and they're going to attack Mosul,-0.0554776951672
991,TRUMP, Whatever happened to the element of surprise OK,0.0872603208766
992,TRUMP, We announce we're going after Mosul,0.197300267397
993,TRUMP, I have been reading about going after Mosul now for about -- how long is it Hillary three months,-0.0136355023736
994,TRUMP, These people have all left,0.212760320877
995,TRUMP, They've all left,-0.0952396791234
996,TRUMP,The element of surprise,0.419760320877
997,TRUMP, Douglas MacArthur George Patton spinning in their graves when they see the stupidity of our country,-0.0780072392878
998,TRUMP, So we're now fighting for Mosul that we had,-0.275768603665
999,TRUMP, All she had to do was stay there and now we're going in to get it,0.0372603208766
1000,TRUMP,But you know who the big winner in Mosul is going to be after we eventually get it,0.204495858606
1001,TRUMP, And the only reason they did it is because she's running for the office of president and they want to look tough,-0.12887604276
1002,TRUMP, They want to look good,0.432760320877
1003,TRUMP, He violated the red line in the sand and he made so many mistakes made all the mistakes,-0.353017456901
1004,TRUMP, That's why we have the great migration,0.484760320877
1005,TRUMP, But she wanted to look good for the election,0.0247603208766
1006,TRUMP, So they're going in,-0.0402396791234
1007,TRUMP,But who's going to get Mosul really,-0.121634010677
1008,TRUMP, We'll take Mosul eventually,-0.0214297593426
1009,TRUMP, But the way -- if you look at what's happening much tougher than they thought,-0.0718743885736
1010,TRUMP, Much much tougher,0.243173547251
1011,TRUMP, Much more dangerous,-0.568573012457
1012,TRUMP, Going to be more deaths that they thought,-0.262739679123
1013,TRUMP,But the leaders that we wanted to get are all gone because they're smart,-0.016668250552
1014,TRUMP, They say what do we need this for,0.0272603208766
1015,TRUMP, So Mosul is going to be a wonderful thing,0.213120285224
1016,TRUMP, And Iran should write us a letter of thank you just like the really stupid -- the stupidest deal of all time a deal that's going to give Iran absolutely nuclear weapons,0.0019628008218
1017,TRUMP, Iran should write us yet another letter saying thank you very much because Iran as I said many years ago Iran is taking over Iraq something they've wanted to do forever but we've made it so easy for them,-0.0178037816875
1018,TRUMP,So we're now going to take Mosul,-0.0273482963915
1019,TRUMP, And do you know who's going to be the beneficiary,0.100284288789
1020,TRUMP, Iran,-1.07523967912
1021,TRUMP, Oh yeah they're making -- I mean they are outsmarting -- look you're not there you might be involved in that decision,-0.0595251774248
1022,TRUMP, But you were there when you took everybody out of Mosul and out of Iraq,-0.294223700515
1023,TRUMP, You shouldn't have been in Iraq but you did vote for it,-0.17190634579
1024,TRUMP, You shouldn't have been in Iraq but once you were in Iraq you should have never left the way,-0.347871258071
1025,WALLACE, Sir your two minutes are up,0.0980936542099
1026,TRUMP, The point is the big winner is going to be Iran,0.0902148663311
1027,CLINTON, Well you know once again Donald is implying that he didn't support the invasion of Iraq,-0.159287199178
1028,CLINTON, I said it was a mistake,-0.55190634579
1029,CLINTON, I've said that years ago,-0.163239679123
1030,CLINTON, He has consistently denied what is,-0.626033065936
1031,TRUMP, Wrong,-2.23523967912
1032,CLINTON, a very clear fact that,0.324760320877
1033,TRUMP, Wrong,-2.23523967912
1034,CLINTON, before the invasion he supported it,-0.285239679123
1035,CLINTON, And you know I just want everybody to go Google it,0.432033048149
1036,CLINTON, Google "Donald Trump Iraq,0.0685702406574
1037,CLINTON," And you will see the dozens of sources which verify that he was for the invasion of Iraq,-0.2273197129
1038,TRUMP, Wrong,-2.23523967912
1039,CLINTON, And you can actually hear the audio of him saying that,0.0883966845129
1040,CLINTON, Now why does that matter,-0.0872396791234
1041,CLINTON, Well it matters because he has not told the truth about that position,-0.00293198681572
1042,CLINTON, I guess he believes it makes him look better now to contrast with me because I did vote for it,0.280760320877
1043,CLINTON,But what's really important here is to understand all the interplay,0.0770548371605
1044,CLINTON, Mosul is a Sunni city,0.010856192526
1045,CLINTON, Mosul is on the border of Syria,-0.188028342231
1046,CLINTON, And yes we do need to go after Baghdadi and -- just like we went after bin Laden while you were doing "Celebrity Apprentice" and we brought him to justice,0.20463360073
1047,CLINTON, We need to go after the leadership,0.0961888923052
1048,CLINTON,But we need to get rid of them get rid of their fighters,-0.312528934575
1049,CLINTON, There are an estimated several thousand fighters in Mosul,0.0125913606818
1050,CLINTON, They've been digging underground,-0.285239679123
1051,CLINTON, They've been prepared to defend,0.0167603208766
1052,CLINTON, It's going to be tough fighting,-0.76190634579
1053,CLINTON, But I think we can take back Mosul and then we can move on into Syria and take back Raqqa,0.0900462727451
1054,CLINTON,This is what we have to do,0.0504746065909
1055,CLINTON, I'm just amazed that he seems to think that the Iraqi government and our allies and everybody else launched the attack on Mosul to help me in this election but that's how Donald thinks,-0.0265561591492
1056,CLINTON, You know he always is looking for some conspiracy,0.0558714319877
1057,TRUMP, Chris we don't gain anything,0.0327603208766
1058,CLINTON, He has all the conspiracy theories,-0.185239679123
1059,TRUMP, Iran is taking over Iraq,-0.671239679123
1060,WALLACE, Secretary Clinton it's,-0.0485730124567
1061,TRUMP, Iran is taking over Iraq,-0.671239679123
1062,TRUMP, We don't gain anything,0.0797603208766
1063,CLINTON, This conspiracy theory which he's been spewing out for quite some time,-0.363969705863
1064,TRUMP, If they did it by surprise,0.171426987543
1065,WALLACE, Wait wait wait Secretary Clinton it's an open discussion,-0.504128568012
1066,CLINTON, He says,-0.0252396791234
1067,TRUMP, We could have gained if they did it by surprise,0.368760320877
1068,WALLACE, Secretary please let Mister Trump speak,0.25809365421
1069,CLINTON, unfit and he proves it every time he talks,0.0725913606818
1070,TRUMP, No you are the one that's unfit,-0.244491153534
1071,TRUMP, You know WikiLeaks just actually came out -- John Podesta said some horrible things about you and boy was he right,-0.0197292487725
1072,TRUMP, He said some beauties,-0.0764297593426
1073,TRUMP, And you know Bernie Sanders he said you have bad judgment,-0.101126981021
1074,TRUMP, You do,0.624760320877
1075,TRUMP,And if you think that going into Mosul after we let the world know we're going in and all of the people that we really wanted -- the leaders -- they're all gone,0.0885699886757
1076,TRUMP, If you think that was good then you do,0.311426987543
1077,TRUMP, Now John Podesta said you have terrible instincts,-0.123929759343
1078,TRUMP, Bernie Sanders said you have bad judgment,-0.370205439249
1079,TRUMP, I agree with both,0.684760320877
1080,CLINTON, Well you should ask Bernie Sanders who he's supporting for president,0.197054837161
1081,CLINTON, And he has said,-0.0752396791234
1082,TRUMP, Which is a big mistake,-0.503239679123
1083,CLINTON, as he has campaigned for me around the country you are the most dangerous person to run for president in the modern history of America,0.0845699080415
1084,CLINTON, I think he's right,0.564760320877
1085,WALLACE, Let's turn to Aleppo,-0.121429759343
1086,WALLACE, Mister Trump in the last debate you were both asked about the situation in the Syrian city of Aleppo,-0.1473197129
1087,WALLACE, And I want to follow up on that because you said several things in that debate which were not true sir,0.0314269875433
1088,WALLACE, You said that Aleppo has basically fallen,-0.204491153534
1089,WALLACE, In fact there -- in fact there are,0.066665280767
1090,WALLACE, TRUMP It's a catastrophe,-0.176429759343
1091,WALLACE, I mean,-0.575239679123
1092,WALLACE, It's a catastrophe but there,-0.408191743299
1093,TRUMP, it's a mess,-0.688573012457
1094,WALLACE, There are a quarter of,-0.175239679123
1095,TRUMP, Have you seen it,0.244760320877
1096,TRUMP, Have you seen it,0.244760320877
1097,WALLACE, Sir,-0.115239679123
1098,TRUMP, Have you seen what's happening to Aleppo,0.10122313218
1099,WALLACE, Sir if I may finish my question,0.221903178019
1100,TRUMP, OK so it hasn't fallen,-0.659239679123
1101,TRUMP, Take a look at it,-0.199239679123
1102,WALLACE, Well there are a quarter of a million people still living there and being slaughtered,0.279109632818
1103,TRUMP, That's right,0.534760320877
1104,TRUMP, And they are being slaughtered,0.0678082567013
1105,WALLACE, Yes,1.36476032088
1106,TRUMP, because of bad decisions,-0.835239679123
1107,WALLACE, If I may just finish here and you also said that -- that Syria and Russia are busy fighting ISIS,-0.0999537272549
1108,WALLACE, In fact they have been the ones who've been bombing and shelling eastern Aleppo and they just announced a humanitarian pause in effect admitting that they have been bombing and shelling Aleppo,-0.191905999315
1109,WALLACE, Would you like to clear that up sir,0.432260320877
1110,TRUMP, Well Aleppo is a disaster,-0.488191743299
1111,TRUMP, It's a humanitarian nightmare,-0.921429759343
1112,TRUMP, But it has fallen from the -- from any standpoint,-0.448191743299
1113,TRUMP, I mean what do you need a signed document,-0.0863507902345
1114,TRUMP, Take a look at Aleppo,-0.128191743299
1115,TRUMP, It is so sad when you see what's happened,-0.404128568012
1116,TRUMP,And a lot of this is because of Hillary Clinton because what's happened is by fighting Assad who turned out to be a lot tougher than she thought and now she's going to say oh he loves Assad she's -- he's just much tougher and much smarter than her and Obama,-0.0483487364814
1117,TRUMP, And everyone thought he was gone two years ago three years ago,-0.158573012457
1118,TRUMP, He -- he aligned with Russia,0.0931735472511
1119,TRUMP,He now also aligned with Iran who we made very powerful,0.32796392807
1120,TRUMP, We gave them $150 billion back,0.57063360073
1121,TRUMP, We give them $17 billion in cash,0.866937417894
1122,TRUMP, I mean cash,0.29809365421
1123,TRUMP, Bundles of cash as big as this stage,0.271665280767
1124,TRUMP, We gave them $17 billion,0.723808256701
1125,TRUMP,Now they have -- he has aligned with Russia and with Iran,0.0539669340638
1126,TRUMP, They don't want ISIS but they have other things because we're backing -- we're backing rebels,-0.172679759343
1127,TRUMP, We don't know who the rebels are,-0.286668250552
1128,TRUMP, We're giving them lots of money lots of everything,0.524760320877
1129,TRUMP, We don't know who the rebels are,-0.286668250552
1130,TRUMP, And when and if -- and it's not going to happen because you have Russia and you have Iran now,-0.119477695167
1131,TRUMP, But if they ever did overthrow Assad you might end up with -- as bad as Assad is and he's a bad guy but you may very well end up with worse than Assad,-0.235939726311
1132,TRUMP,If she did nothing we'd be in much better shape,0.132760320877
1133,TRUMP, And this is what's caused the great migration where she's taking in tens of thousands of Syrian refugees who probably in many cases -- not probably who are definitely,-0.110214884731
1134,WALLACE, Let me,0.604760320877
1135,TRUMP, in many cases ISIS-aligned and we now have them in our country and wait until you see -- this is going to be the great Trojan horse,0.200527692631
1136,TRUMP, And wait until you see what happens in the coming years,-0.120694224578
1137,TRUMP, Lots of luck Hillary,0.524760320877
1138,TRUMP, Thanks a lot for doing a great job,0.652260320877
1139,WALLACE, Secretary Clinton you have talked about -- and in the last debate and again today -- that you would impose a no-fly zone to try to protect the people of Aleppo and to stop the killing there,-0.166565119218
1140,WALLACE, President Obama has refused to do that because he fears it's going to draw us closer or deeper into the conflict,-0.284763488647
1141,WALLACE,And General Joseph Dunford the chairman of the Joint Chiefs of Staff says you impose a no-fly zone chances are you're going to get into a war -- his words -- with Syria and Russia,-0.133062582106
1142,WALLACE, So the question I have is if you impose a no-fly zone -- first of all how do you respond to their concerns,-0.0400014461562
1143,WALLACE, Secondly if you impose a no-fly zone and a Russian plane violates that does President Clinton shoot that plane down,-0.183953727255
1144,CLINTON, Well Chris first of all I think a no-fly zone could save lives and could hasten the end of the conflict,0.0862117188883
1145,CLINTON, I'm well aware of the really legitimate concerns that you have expressed from both the president and the general,0.125812952456
1146,CLINTON,This would not be done just on the first day,0.212760320877
1147,CLINTON, This would take a lot of negotiation,-0.0959197249629
1148,CLINTON, And it would also take making it clear to the Russians and the Syrians that our purpose here was to provide safe zones on the ground,0.0574710654245
1149,CLINTON,We've had millions of people leave Syria and those millions of people inside Syria who have been dislocated,0.136189156286
1150,CLINTON, So I think we could strike a deal and make it very clear to the Russians and the Syrians that this was something that we believe was in the best interests of the people on the ground in Syria it would help us with our fight against ISIS,0.0223794674885
1151,CLINTON,But I want to respond to what Donald said about refugees,-0.331603315487
1152,CLINTON, He's made these claims repeatedly,-0.255239679123
1153,CLINTON, I am not going to let anyone into this country who is not vetted who we do not have confidence in,-0.0697520753556
1154,CLINTON, But I am not going to slam the door on women and children,-0.0552396791234
